x_utm,y_utm,depth,
509374.213527,1322598.59052,32.0
510629.230016,1321854.41683,42.0
509910.436401,1321123.90036,39.0
510587.72874,1319591.99381,37.0
509925.524941,1318116.90949,30.5
510505.935811,1316236.76564,33.0
510024.932309,1315566.96607,29.5
509739.976724,1314879.13877,33.0
509758.121409,1313883.74035,30.5
510310.719362,1313775.33384,29.5
510097.071207,1313033.23365,31.0
509277.152262,1312924.38222,35.0
509562.622208,1312073.85379,26.0
510169.250711,1310409.01435,25.0
509866.574688,1309250.62928,22.0
509902.588596,1308146.65112,18.4
505729.155072,1317158.49527,3.7
505658.314916,1314751.41297,5.5
505551.407281,1314552.31246,4.1
505408.846491,1314371.30421,6.0
505088.064797,1314045.48028,8.0
504749.457247,1313683.46057,2.4
504161.318395,1313140.42719,9.2
503573.064625,1313393.72733,2.6
503056.12851,1313556.55486,0.8
502877.867553,1313701.32325,2.1
504196.970835,1313122.33388,9.2
502164.830419,1314425.1933,9.0
502004.343038,1315474.88044,3.2
501861.725359,1315945.42591,2.1
501754.76973,1316216.89338,7.5
501309.156424,1317013.1944,3.3
501237.895333,1316289.26084,16.8
501701.332844,1315637.74615,14.1
502022.202906,1314931.9342,14.0
502236.145961,1314171.82315,12.0
503216.577888,1313303.19626,12.8
505034.681704,1313502.52428,17.4
505319.782478,1314045.52008,16.0
505783.128012,1314516.15933,13.4
506228.389363,1316181.28732,13.8
505960.909615,1316850.86941,10.8
506566.931561,1316633.8157,22.5
506317.656457,1315457.37531,22.0
506193.020806,1314823.91063,25.5
505836.736504,1313810.33816,27.0
506335.851166,1313683.75074,24.0
507458.639514,1314353.64141,27.0
505854.63451,1313430.27865,19.4
504856.518235,1312977.64655,22.0
503733.537021,1312995.58569,22.0
502717.489651,1313212.65628,20.4
502307.48061,1313683.17621,22.5
501808.362459,1314153.69636,23.0
501968.755889,1314551.86759,24.0
501220.089745,1315854.90195,22.0
500721.008744,1316976.97811,26.0
500560.624538,1315891.07905,36.0
500257.633385,1315221.43967,51.0
500952.775152,1314714.70274,40.0
500631.959851,1313882.17548,32.0
500578.494562,1313447.81691,33.0
500970.642101,1313375.43403,40.0
500239.829704,1312687.68702,46.0
500721.105309,1312922.97149,35.0
500400.265606,1312018.05481,37.0
500917.193357,1312524.81599,47.0
501558.853897,1313520.24439,30.0
502325.333029,1313321.21301,30.0
501844.101491,1312669.64392,30.0
501416.277959,1313049.68355,55.0
502450.145067,1312850.66903,58.0
503305.791033,1312488.78585,37.0
503697.913405,1312778.40264,46.0
503840.533177,1312633.6346,50.0
504090.143015,1312217.40822,49.0
503626.733856,1311764.89396,31.0
504464.523998,1311909.79135,34.0
504803.232188,1311783.15558,30.0
505159.692122,1312108.98197,38.0
504428.803923,1312380.33973,53.0
505159.605924,1312615.73211,25.5
505373.451531,1312941.5373,35.0
506122.046733,1313231.25091,36.0
506870.672831,1313321.90253,36.0
506086.5749,1312344.43063,48.0
506995.593062,1312688.49296,38.0
506799.381482,1313285.68998,36.0
507690.667283,1313123.01889,39.0
508100.525906,1313557.4834,46.0
508688.965179,1312779.42206,39.0
507779.550613,1314064.15016,31.0
508224.920595,1314951.08227,33.0
508545.382997,1316254.24636,31.0
508493.070505,1312127.83022,24.0
507726.672247,1311729.46445,21.5
506514.474843,1311928.26042,20.4
506443.306576,1311294.80771,25.0
505391.492137,1311728.95975,22.0
505552.003782,1311294.63162,23.0
504660.687199,1311384.97274,25.0
505142.047445,1311041.18453,20.0
504054.646735,1311059.11806,23.0
504001.113305,1311475.36967,28.0
503056.360104,1311258.08139,21.0
502646.335221,1311547.61415,25.0
502236.383499,1310950.3405,21.0
501434.203918,1310914.09562,23.5
502254.129108,1312036.23411,20.0
502574.973257,1312235.33998,28.5
501737.178032,1312180.9858,27.0
500845.90669,1311999.96575,26.0
500632.022824,1310859.77374,20.6
500239.849152,1310226.33137,24.0
500667.714399,1309086.15225,28.5
500863.832141,1308488.91749,14.8
500739.019375,1309267.13567,12.2
501077.691327,1310552.11698,12.5
501255.929223,1311203.65891,13.4
501861.997817,1311511.35949,10.4
501523.349802,1310624.52883,14.0
502075.970743,1310606.46338,10.8
502789.00062,1310914.18983,11.8
503573.365175,1310841.8792,11.4
502913.833145,1310407.45206,11.0
503965.600855,1310407.57115,13.8
504714.263545,1310751.54387,16.0
504803.461227,1310335.29929,10.4
505320.404586,1310498.2692,15.0
506104.720657,1310751.79153,14.6
506176.158615,1310100.27076,10.8
507031.717357,1310643.40276,12.8
506835.724243,1310209.00117,11.6
507477.29374,1310987.37516,18.0
508582.403109,1311403.92639,18.2
508065.799991,1310082.61538,13.0
507762.851167,1309666.2779,12.6
508369.104286,1309177.78747,16.0
508975.200656,1309286.5495,16.4
508262.351836,1308399.53617,12.8
508797.221326,1308272.99882,16.4
507959.180474,1308779.51725,9.0
507566.871099,1309195.67545,7.2
507156.749671,1309593.73638,6.5
507085.504711,1309322.24681,3.4
506657.596049,1309575.52477,1.4
506283.205217,1309684.03423,4.4
506069.234217,1309919.26726,7.2
505570.131812,1309647.69882,2.4
504767.915895,1309647.5624,4.5
504589.626572,1309774.22228,9.2
504625.330029,1309448.46032,1.4
504197.478775,1309448.39824,2.6
503733.944371,1309683.61418,9.6
503894.438344,1309285.47427,7.4
503983.624281,1308905.42405,0.6
503359.683428,1308724.36697,1.8
503537.89164,1309303.52887,4.2
503003.037538,1309683.53318,3.6
502664.35318,1309357.73432,1.8
503323.887832,1310009.33395,6.0
503199.056372,1310425.57895,7.0
502664.286551,1310117.85809,4.6
502468.218868,1309792.07416,6.4
502343.458254,1309430.10062,2.5
502165.176511,1309574.87285,0.4
501844.2697,1309900.61901,3.0
501879.889842,1310443.56687,8.8
501095.523685,1310389.23388,8.0
501166.837649,1310190.15645,1.2
500952.926372,1309900.57799,6.0
501024.25396,1309303.3403,1.2
501095.584993,1308688.00483,2.2
499687.28422,1316234.94235,42.0
499152.529664,1314081.2613,68.0
499312.920635,1312814.38138,60.0
499865.504139,1313646.89219,49.0
499241.589701,1311601.80287,53.0
499740.712604,1311438.91067,43.0
499152.430556,1310534.01149,44.0
499776.352671,1309828.17113,36.0
499883.317528,1310714.98183,38.0
498635.405327,1309267.15731,82.0
497173.559989,1309140.5708,97.0
497316.327136,1310823.68935,86.0
496942.05814,1311656.24207,94.0
497120.500391,1313592.73402,89.0
498564.410818,1315909.20618,70.0
496603.799273,1315511.20115,90.0
495837.112038,1313520.49022,94.0
495462.467527,1311348.75766,98.0
495444.229131,1308597.83536,99.0
493911.222725,1309448.71819,102.0
492378.029582,1309213.78741,103.0
492057.559498,1310824.60935,101.0
491344.325445,1310191.36691,96.0
493519.307427,1310769.96763,98.0
492093.495004,1311910.49299,99.0
493911.88685,1312760.69011,99.0
494286.557184,1314570.44084,95.0
494750.270253,1316217.29813,92.0
492326.25144,1315946.34201,91.0
492254.425636,1313865.06074,95.0
486462.981481,1317305.77071,87.0
488583.761782,1317033.42051,88.0
483182.633774,1315515.68405,85.0
485392.963686,1315930.79725,88.0
487638.551933,1315549.73215,90.0
490258.599656,1315494.48036,91.0
489117.394756,1314119.40078,94.0
486889.044775,1313432.54904,88.0
485088.985834,1313940.13307,90.0
482860.917154,1313941.31162,82.0
482217.567124,1311100.25096,82.0
484072.03593,1312130.82258,74.0
486709.892507,1311369.42595,93.0
488706.81962,1312472.60992,95.0
490614.241687,1312815.82621,96.0
490025.433844,1311060.48566,98.0
487939.371813,1310065.84011,98.0
484605.373276,1309307.22023,90.0
487189.997991,1308527.79835,97.0
490060.529757,1309359.24223,102.0
480705.875598,1316657.35765,78.0
481382.190608,1315100.47673,80.0
481363.230934,1313254.46018,76.0
480167.975213,1311753.05912,75.0
481628.316495,1309471.7576,87.0
479221.483461,1309238.02967,75.0
478188.36713,1310451.33901,69.0
478956.594439,1312875.97057,75.0
478601.163659,1314396.47951,68.0
479386.210279,1315536.1306,74.0
477765.348938,1317021.34498,44.0
477889.234985,1315826.76134,46.0
477621.106401,1314777.25335,35.0
477673.751644,1313655.11668,35.0
477565.959278,1312515.00089,42.0
477547.316923,1311411.01674,43.0
477386.275589,1310596.71199,37.0
477153.985828,1309872.95337,39.0
476921.067407,1308334.77379,45.0
476618.271231,1308696.9709,26.0
476939.993189,1309782.62343,24.0
477065.67063,1310958.91873,26.0
477209.137658,1312099.00522,23.0
477245.617406,1313202.97647,21.2
477638.355895,1313999.01138,29.5
476783.095471,1314415.91707,24.0
477265.412729,1315827.22373,26.0
477266.310832,1317021.71624,25.0
476980.98074,1316804.75153,12.6
476802.251624,1316153.34623,10.7
476926.559233,1315556.00464,11.2
477229.248202,1315139.51283,13.3
476694.224544,1314741.75592,18.0
477335.067434,1313637.26976,13.4
477031.483807,1312895.4661,14.0
477031.017776,1312280.1229,12.8
476941.174745,1311339.07782,13.0
476904.710461,1310271.30463,15.0
476565.373905,1309457.14038,14.0
476315.228616,1308733.40194,12.1
475780.052535,1308299.46398,2.8
476030.014328,1308769.82195,7.0
476172.834061,1309023.08604,3.7
476209.098049,1309801.28506,2.4
476512.19982,1309855.34426,8.1
476797.984844,1310579.05734,6.4
476638.186066,1311411.70279,7.9
476781.030224,1311719.26481,0.2
476942.096219,1312551.66544,6.3
476835.406334,1312895.61526,2.1
476764.382859,1313257.63657,1.7
477264.039915,1313999.28999,5.5
476604.5446,1314017.89049,0.5
476230.555301,1314434.44407,1.8
476284.283429,1314760.17263,3.2
476195.461626,1315140.30823,1.1
476658.86931,1315121.84895,6.2
476695.130486,1315918.1496,1.5
476659.721022,1316225.84943,4.1
476731.348358,1316660.15553,0.1
475940.375159,1308136.45209,7.3
475761.993979,1308009.90552,0.2
475975.602708,1307593.47536,4.3
475779.217384,1307249.76337,0.8
475743.228801,1306833.53134,6.6
475528.658356,1306055.47667,5.1
475313.857643,1305005.94977,5.5
475099.367608,1304354.58636,4.8
475259.722502,1304209.66986,9.5
475045.433086,1303811.68249,0.8
475080.828424,1303485.88493,2.3
475151.812889,1303069.56728,0.9
475294.25603,1302816.07631,8.1
474972.85086,1302273.39041,6.1
474900.945744,1301567.61796,0.7
475043.423603,1301350.32259,7.5
474811.488366,1301205.72678,4.1
474829.037643,1300861.84594,8.5
474561.372797,1300644.88845,3.9
474614.494944,1300192.38868,8.9
474418.22961,1300065.86441,4.7
474560.230461,1299269.42451,2.5
474756.142479,1298961.59294,17.0
474863.781182,1299739.72759,13.7
474953.537916,1300463.58285,16.1
475240.103002,1302001.69922,13.9
475401.461426,1303087.46353,17.0
475384.30136,1303919.997,11.9
475742.076621,1305385.66993,16.7
475921.216376,1306453.3262,17.0
475993.159958,1307249.59397,14.0
476136.327365,1307937.21654,15.0
476206.734953,1306778.87097,21.0
476045.379494,1305638.80597,28.0
475920.072993,1305005.46528,27.0
475812.520069,1304281.6199,25.5
475687.074047,1303485.39637,27.0
475686.152505,1302327.10956,23.0
475328.589703,1301169.10904,21.0
475185.067354,1300101.42996,24.0
475006.119941,1299341.45047,21.0
475380.936446,1299739.30764,40.0
475399.699912,1300897.57843,37.0
475632.355356,1301947.08946,39.0
475972.081343,1303123.20596,45.0
476098.073876,1304625.26184,41.0
476277.500798,1306072.98299,40.0
476492.317288,1307194.90974,34.0
477366.509157,1307990.57179,69.0
476829.986838,1305782.98581,60.0
477202.970884,1303864.29034,71.0
477593.835611,1301945.58949,81.0
476166.219317,1300553.10592,75.0
479019.347931,1300460.5269,98.0
479520.20829,1302776.75586,95.0
479182.65052,1304586.80542,90.0
478845.436125,1306831.21926,82.0
480896.321882,1307752.87446,88.0
481198.340239,1306033.35427,85.0
481856.299453,1303137.24339,95.0
481230.807403,1300839.1528,101.0
479714.586782,1300116.19315,102.0
481836.019625,1299010.87475,109.0
482892.988494,1307588.80293,90.0
483016.555981,1305380.75172,96.0
483781.891356,1302864.6881,103.0
483352.990769,1301109.39729,708.0
483762.293374,1299534.63947,115.0
486098.31436,1299316.31326,109.0
485707.076194,1301651.15133,110.0
486047.648481,1305523.99995,99.0
487187.587634,1302790.67793,102.0
487116.919902,1304347.14864,101.0
487474.340533,1306337.79853,97.0
488632.408475,1304147.46699,104.0
489489.321531,1307223.84759,104.0
490202.215369,1306463.48666,98.0
490629.536206,1304599.24224,103.0
489844.234447,1302246.73593,106.0
487864.50722,1301125.37383,109.0
489576.048838,1300147.44534,110.0
491147.599433,1308019.64025,101.0
492091.900048,1305775.20774,101.0
491698.583072,1301829.91967,106.0
491715.665515,1299060.90685,112.0
493142.755973,1300997.04925,106.0
493161.094036,1303259.30851,103.0
493999.420796,1304688.88427,101.0
493892.745681,1306209.14943,101.0
493126.431934,1307693.36193,102.0
495032.856516,1300381.34923,90.0
494712.129112,1301865.4464,75.0
495175.964164,1303222.72769,81.0
496210.016856,1302154.79367,97.0
496513.433647,1304634.1991,95.0
496139.263591,1306679.33396,98.0
497708.283963,1307873.65386,91.0
499330.638932,1307964.06577,76.0
498956.203762,1306588.6165,84.0
498011.228579,1305846.63962,93.0
498100.218195,1303330.99456,93.0
499134.44559,1304959.77849,81.0
499722.807266,1302715.60114,83.0
500008.104628,1301756.40073,74.0
499936.775907,1300688.61374,86.0
499597.95031,1299711.32033,97.0
498741.962313,1299403.67638,97.0
498207.004102,1299946.64507,106.0
498242.744264,1301249.7047,104.0
498064.47884,1302100.32576,101.0
496834.117696,1302172.82079,104.0
496602.181,1301014.56776,99.0
497725.630551,1301412.62156,91.0
497333.259321,1300598.23943,106.0
496548.531819,1299657.21789,105.0
508603.638697,1299314.36793,70.0
500739.268689,1298969.30598,88.0
500507.424129,1299711.32189,81.0
500560.780018,1307475.41325,36.0
500596.471665,1305683.69735,33.0
500917.424205,1304869.28937,32.0
500560.862207,1303005.1747,31.0
500757.018247,1302353.64724,35.0
501149.347225,1301267.77391,44.0
501969.643222,1300833.46169,34.0
500792.729106,1300489.54508,38.0
500899.758393,1299295.07538,35.0
507052.191223,1299187.28512,40.0
508567.770115,1300038.28128,39.0
501077.799075,1307511.62347,22.0
500257.705104,1306769.58119,25.5
501291.785088,1306407.64454,24.0
500436.002984,1306009.46113,24.0
501951.527843,1305267.49686,23.0
501274.046133,1304253.96595,25.0
502112.114283,1303530.08774,26.0
501488.081372,1302751.83231,25.5
501951.73601,1302009.83631,31.0
502326.224659,1301647.90063,20.5
502647.140308,1302281.36007,27.0
502843.210798,1303077.69426,20.9
503859.583558,1302969.21708,22.0
503931.037581,1301955.7324,25.0
503360.425111,1301991.86057,19.1
503913.201433,1301991.9263,25.0
502736.431288,1300779.22639,28.5
503788.542313,1300688.8481,23.5
503948.86676,1301973.83279,25.0
503449.584622,1301973.7724,19.1
504858.382797,1301286.23612,26.5
504715.855798,1300453.70183,22.0
504216.745605,1299023.88128,24.0
503539.009967,1299657.22788,21.5
502058.906252,1299313.2294,22.5
505589.438151,1301575.93045,21.0
506837.829962,1300816.06398,21.5
505607.588142,1299838.51742,21.5
506410.016617,1300055.85178,32.0
505732.312404,1300399.581,18.8
504983.509522,1299422.15385,13.8
505589.861042,1299259.37582,17.2
506267.425945,1299711.95876,16.2
506695.330766,1300092.10899,19.9
507230.24494,1300363.70189,19.3
507996.822924,1301196.40488,12.1
507800.477442,1301956.47456,12.4
507194.388626,1301178.10761,17.9
506819.739593,1301974.33824,18.6
506124.162031,1302716.21343,18.3
505161.406142,1301992.1115,18.6
504804.662438,1302715.97753,15.5
505428.708262,1302951.35744,19.0
504305.280169,1303512.22001,12.2
504982.799025,1303783.79481,17.6
504679.612012,1304236.19992,10.6
504732.987493,1304978.23146,10.5
504215.937173,1304887.66497,10.0
503912.872265,1304561.85827,15.3
503591.972829,1304217.95444,7.5
503645.513114,1303801.70401,14.0
502771.851233,1303475.84614,18.3
502664.799557,1304254.05567,15.1
502700.367008,1305303.75023,12.0
503056.9981,1304905.62497,5.5
503609.800884,1304236.05467,7.5
502004.991597,1305647.56116,18.2
502236.720132,1306371.50295,17.9
501452.209069,1307167.77406,19.2
502504.118457,1306805.87931,11.6
503395.715813,1305340.01598,16.2
503877.214575,1304543.75559,15.3
504215.944675,1304833.37058,10.0
504519.038501,1304923.90462,10.5
505856.480773,1303838.24424,14.1
506355.747661,1303765.95157,9.6
506605.425063,1303530.72895,14.4
507372.346284,1302680.29279,13.4
506230.849463,1304182.18273,12.9
506319.940619,1304471.77114,8.2
506123.711981,1304960.38077,11.3
507139.932521,1305286.36822,11.6
507407.635422,1304218.64186,7.1
507889.242652,1303476.73918,10.0
508441.782347,1304237.00845,15.5
508013.65804,1304997.01492,10.1
507104.269148,1305304.45804,11.6
507068.429609,1306082.6701,12.4
507531.807654,1306806.70742,14.2
507977.344823,1307494.55123,13.6
508316.378798,1306408.75189,11.9
508316.566424,1305721.02196,11.0
508922.228381,1307549.10797,12.6
507923.841113,1307566.92995,13.6
507782.572219,1302246.03976,7.9
508353.066864,1302644.34884,6.7
508371.016926,1302209.99897,0.3
508638.57454,1301902.40548,1.4
508496.032651,1301504.20718,6.7
508906.026866,1301974.87465,1.1
507585.095401,1307603.04002,5.5
506498.063847,1305304.32287,9.3
505624.545247,1304598.32198,7.8
505517.70604,1303820.08302,9.1
505285.71299,1304960.22408,9.0
504839.943042,1305123.03332,3.6
504590.308621,1305249.68169,6.1
503930.518018,1305991.61326,3.2
503395.635195,1306063.94156,6.8
503270.796426,1306389.69453,6.5
503021.153794,1306769.7299,2.3
502593.234127,1307131.65353,0.5
502094.032679,1307185.90958,6.1
510009.75843,1307531.34789,18.6
510491.252863,1307151.44818,22.0
509296.870483,1306734.80224,12.5
510099.253831,1306463.58508,18.4
510616.575658,1305649.34338,19.3
509493.544512,1304943.14508,16.2
510403.104416,1304237.61383,17.5
510741.840108,1304346.32003,21.0
510759.963612,1303513.8118,18.9
509529.57134,1303766.77703,13.6
509351.371867,1303422.85742,7.7
509280.373424,1302355.0464,7.6
509761.818511,1302355.19633,12.7
510439.426524,1302301.12583,21.0
510617.991214,1301577.26252,23.0
510011.841775,1301178.8997,19.7
509405.426287,1301594.96379,15.4
510047.612698,1300853.1455,20.5
510493.553632,1300455.13683,26.0
509209.625667,1300436.62562,32.0
509976.549347,1300038.70776,36.0
509958.852017,1299622.44586,54.0
509370.615567,1298807.84657,92.0
510066.312905,1298210.83052,108.0
510334.415773,1296437.30922,278.0
510691.55146,1295170.56793,529.0
510763.267017,1294102.80875,535.0
509639.473604,1294482.4948,287.0
510424.693627,1293179.69295,406.0
510478.548242,1292166.22247,520.0
509747.456747,1291423.96458,446.0
505448.885381,1289721.69621,283.0
502844.410667,1290119.50157,203.0
501435.14215,1290897.61633,300.0
502594.473836,1292490.31413,250.0
501042.599831,1294082.84612,225.0
504913.435764,1291549.50138,256.0
507125.402413,1291079.38558,307.0
508159.556453,1292744.65732,283.0
506678.887652,1293703.49497,242.0
507819.915233,1295658.35039,215.0
508960.83941,1297468.46695,160.0
507159.675808,1297106.03287,107.0
505947.227695,1295621.73492,161.0
504145.955225,1295006.10641,156.0
